split,arquivo,largura,altura,n_caixas,area_pct,brilho
train,DCAM0071_JPG.rf.0f6e46f92ccebac93f953a6b1936aac5.jpg,416,416,1,1.6655863056103428,55.15994052021696
train,DCAM0071_JPG.rf.418674c60a48085bcb2103fdd25bf538.jpg,416,416,1,1.3414145443726102,62.96495931952663
train,DCAM0071_JPG.rf.873eb30c715fb1fb46b4504a65ac632d.jpg,416,416,1,1.263814696106362,56.52286928316075
train,DCAM0071_JPG.rf.af2f7cd245c8415b1079a3e1e477c699.jpg,416,416,1,0.7373335798816568,67.25177206607495
train,DCAM0071_JPG.rf.e261a7384995b482ecbcc6c912c83e13.jpg,416,416,1,0.9205112795857988,57.413877588757394
train,DCAM0071_JPG.rf.effa926143ffd911667651bab3915e12.jpg,416,416,1,1.0108564967005143,64.39346030571993
train,DCAM0071_JPG_jpg.rf.0f4fb3b14cbe6f0cfd9a4572bcb4d62d.jpg,416,416,2,0.9514120979131679,82.2858631502712
train,DCAM0071_JPG_jpg.rf.203269a5c3c7d7d1061780206d461a5c.jpg,416,416,2,0.6795488165680473,90.38814218133629
train,DCAM0071_JPG_jpg.rf.333b48994b73aa06604dc5552f93fe21.jpg,416,416,1,0.7945404955621302,87.00769885663215
train,DCAM0071_JPG_jpg.rf.653877af7c641a33b4c5b17958ed6dac.jpg,416,416,1,1.481378182299656,75.06012697238658
train,DCAM0071_JPG_jpg.rf.9234fa58f32a88cd1948a2e215d55c2f.jpg,416,416,1,1.2164340437577617,77.71878274469921
train,DCAM0071_JPG_jpg.rf.a13e711b41cbc471e10c596ee711f668.jpg,416,416,2,1.2762772446043462,78.2546381903353
train,DCAM0072_JPG.rf.032b8e81ea7d72751271128044ef5cd8.jpg,416,416,1,0.7974297337278105,59.61884977502466
train,DCAM0072_JPG.rf.720e584e248ab29ad6abe802990adb33.jpg,416,416,1,1.038113973811088,58.92838156434911
train,DCAM0072_JPG.rf.b343c6b6bab8f6769463d12608a30fb3.jpg,416,416,1,1.5102255726921863,58.25515632704635
train,DCAM0072_JPG_jpg.rf.1c57d8d2a793fd2439ea1d9e6ddb55e4.jpg,416,416,1,0.7758168054642417,84.54686922152366
train,DCAM0072_JPG_jpg.rf.248075e518ee170b439cb2c8f6d08e49.jpg,416,416,1,0.7495777669722642,83.96978434726331
train,DCAM0072_JPG_jpg.rf.2941ca97aaf354b1e58cf4a93939abf6.jpg,416,416,1,0.5316198224852071,92.55853018676035
train,DCAM0073_JPG.rf.5e44e6ce73e4e644bb5121b0398ff8e1.jpg,416,416,1,0.8875739644970414,75.97091500246549
train,DCAM0073_JPG.rf.aff3221285131c77f80ec49665711d76.jpg,416,416,1,1.558961955463024,73.07147782606016
train,DCAM0073_JPG.rf.bf4802b27a4f4476e0f4e7f1ffea16e8.jpg,416,416,1,1.7595436649256107,71.0267293053501
train,DCAM0073_JPG_jpg.rf.0d5a7647b446ada92793f12b686bd024.jpg,416,416,1,1.3889236073063524,75.34907775517752
train,DCAM0073_JPG_jpg.rf.5786a52cb642bd9f5691629888f43576.jpg,416,416,1,1.0706344142397377,78.23978943232248
train,DCAM0073_JPG_jpg.rf.8b393c499fe60fa63e4b01e278c47e6d.jpg,416,416,1,1.029601017848881,79.39952000123274
train,DCAM0073_JPG_jpg.rf.94637a5781f6100fef52aa26bc903628.jpg,416,416,1,0.8089866863905325,85.66862171782545
train,DCAM0073_JPG_jpg.rf.9e771972edabfaa89c3b46a455155d42.jpg,416,416,1,1.2814805683395447,78.01662852872288
train,DCAM0073_JPG_jpg.rf.e99046e8024babff0f620ac4cb9ab53d.jpg,416,416,1,0.5946052144970414,90.56373466777613
train,DCAM0074_JPG_jpg.rf.0d4b471ffdee6a172efec2224b35f445.jpg,416,416,2,1.8167287032471324,88.33575451491618
train,DCAM0074_JPG_jpg.rf.100efc2e55cb41a5b0f9f98ee3ad8d1c.jpg,416,416,1,1.6546626549297494,78.66105961846647
train,DCAM0074_JPG_jpg.rf.10a7fb23f15940c9c18a79e11f015070.jpg,416,416,1,0.921666974852071,88.9020817924063
train,DCAM0074_JPG_jpg.rf.4049f1dd6d0cd878291dfa07e8eeea1c.jpg,416,416,1,1.1397966090474105,71.88761248767258
train,DCAM0074_JPG_jpg.rf.7632a85bcfd3b98ffb50ade5b57aefe2.jpg,416,416,1,1.2084631707027533,84.09360553809172
train,DCAM0074_JPG_jpg.rf.8ed9d28f5b1b84879ad40d51cc4a54fc.jpg,416,416,2,1.859569803613607,87.98675187993096
train,DCAM0074_JPG_jpg.rf.bb3dc3ebb57f48680b4c5d7396525053.jpg,416,416,1,0.6246532914201184,85.69678023298816
train,DCAM0074_JPG_jpg.rf.e6833271bbde27cc7d33483869e8749c.jpg,416,416,1,0.7302061265736484,82.58396318725345
train,DCAM0074_JPG_jpg.rf.e99640956c59a788abe5e68ced2ba39e.jpg,416,416,2,1.0979105029585798,102.48811945266272
train,DCAM0075_JPG.rf.44f39bc375701aa507221cc47dd5d50b.jpg,416,416,1,0.5753159471108183,62.91675141765286
train,DCAM0075_JPG.rf.5c3ec80ed57cc7796855963ffaec95f3.jpg,416,416,1,0.4530325443786983,63.26349852071006
train,DCAM0075_JPG.rf.e9911c34358b302f0334a4af33801e9e.jpg,416,416,1,0.9439987170355758,59.7237426035503
train,DCAM0075_JPG_jpg.rf.1aacec5d1ddb9b1db6be1b0183ad3ea2.jpg,416,416,1,0.9656841259405358,72.7495030510355
train,DCAM0075_JPG_jpg.rf.2a969f3dc698300344a3597c3a88b4ac.jpg,416,416,1,1.0274890600522735,78.7224462986933
train,DCAM0075_JPG_jpg.rf.2ddf767c85ad94b9254b2a86e011b8e7.jpg,416,416,1,0.7367557322485208,87.08936606262327
train,DCAM0075_JPG_jpg.rf.3117ef3e4ba795634fad39b161b3fd61.jpg,416,416,1,0.9965790151865652,71.31242295364892
train,DCAM0075_JPG_jpg.rf.86995418ac7bb9420e534d4f7e66cf32.jpg,416,416,1,1.336964087142149,74.14614537105523
train,DCAM0075_JPG_jpg.rf.8cea777065d51f75ffc0038010f0668d.jpg,416,416,1,0.5582008136094675,83.66242911735701
train,DCAM0076_JPG.rf.200db17727734c2d68285cf49a0130ec.jpg,416,416,1,1.2159369521148382,52.64132034331854
train,DCAM0076_JPG.rf.24f23cf60d6959aa98a6212c3fe4f68a.jpg,416,416,1,1.0789913434144205,52.715417745315584
train,DCAM0076_JPG.rf.3dd33ec5717026ce2ef3f541f5d8add0.jpg,416,416,1,0.8432043025726261,50.944792437130175
train,DCAM0076_JPG.rf.406b697e2b8f4848f9f8c30be45d30a8.jpg,416,416,1,0.6009615384615385,54.71719173754931
train,DCAM0076_JPG.rf.97e3179d9f741dcc4aa6816351c97cd3.jpg,416,416,1,0.7373335798816568,54.62724204881657
train,DCAM0076_JPG.rf.bcc196c1267fab50a603895305dc72c3.jpg,416,416,1,0.898083086785011,52.372074164817555
train,DCAM0076_JPG_jpg.rf.00423f596057334e88bdb29dd632ba31.jpg,416,416,1,0.6379437869822485,83.49904077292899
train,DCAM0076_JPG_jpg.rf.16f44c4a76e9c54366a8a8067bbce380.jpg,416,416,1,0.8064070604134695,78.32250639484714
train,DCAM0076_JPG_jpg.rf.22e686b5eb405ae40246286f9e6193ea.jpg,416,416,1,1.4478721509971495,83.43294270833333
train,DCAM0076_JPG_jpg.rf.3bac69fcb3fe150d8fcd4e2f160d403c.jpg,416,416,1,0.6379437869822485,83.1002912352071
train,DCAM0076_JPG_jpg.rf.4c5ef500fdba3768ca2f09920e1c5420.jpg,416,416,1,0.8575258875739644,92.8950956145217
train,DCAM0076_JPG_jpg.rf.6924866d96bef7b10b5b1c28ff1e059a.jpg,416,416,1,0.8382072284315865,75.43792760724853
train,DCAM0076_JPG_jpg.rf.77192c0f207eb4d6fdc9e422d047424e.jpg,416,416,1,1.12140323536335,72.53651033962032
train,DCAM0076_JPG_jpg.rf.9ef699a9f61ed2b3a8607ab4edf89e63.jpg,416,416,1,0.9449985440459087,74.14654986439842
train,DCAM0076_JPG_jpg.rf.fca058bf64481750c0c8c59e0067ff4f.jpg,416,416,1,1.1672268538810564,86.8548716407791
train,DCAM0077_JPG.rf.1d762ebc1dbf3758659d1c70ebadc346.jpg,416,416,1,1.0793559660635876,78.8123054579635
train,DCAM0077_JPG.rf.1e4f0e04076cd168a69584b83c1cacf1.jpg,416,416,1,0.658746301775148,83.50310304178994
train,DCAM0077_JPG.rf.4b5715c7ea028df6527e6ecdb2512251.jpg,416,416,1,1.0544276667295736,79.74072169317061
train,DCAM0077_JPG.rf.570de4d95a53f4c1e9ec7b7854f155a1.jpg,416,416,1,0.8500065758902127,57.27865546412722
train,DCAM0077_JPG.rf.84ceeb5d6973271578b3b8ebb3a1543f.jpg,416,416,1,1.016178592300387,55.58627843010355
train,DCAM0077_JPG.rf.a557f5897aa0a39b910b53bf09a2b999.jpg,416,416,1,0.6032729289940829,57.92949295796351
train,DCAM0077_JPG_jpg.rf.192d20c6937bba11f1961755038dec07.jpg,416,416,1,0.5974944526627218,87.3020178439349
train,DCAM0077_JPG_jpg.rf.2a96c39090426d6e7a53ae9fd5bb32c7.jpg,416,416,1,1.1406070225180804,85.22933424248028
train,DCAM0077_JPG_jpg.rf.52b752e14b184abe0541b434f94bdac0.jpg,416,416,1,0.7261669953977645,81.50282760108482
train,DCAM0077_JPG_jpg.rf.5820b4d112ff13750b60104bd64dd836.jpg,416,416,1,0.6911057692307692,93.63851585613905
train,DCAM0077_JPG_jpg.rf.9995d52dc01a0d83186762993120170e.jpg,416,416,1,0.6934171597633136,84.69338634122288
train,DCAM0077_JPG_jpg.rf.db5d417186eb538a53e7c3bb9dabc80a.jpg,416,416,1,1.1335444403353063,85.09090698964496
train,DCAM0078_JPG.rf.8f4527e89f1160118dd95eb9caf50668.jpg,416,416,1,0.9717220233601997,78.92384546042899
train,DCAM0078_JPG.rf.cb65b658ef585259ab1d6b2e7bbcbb24.jpg,416,416,1,0.7049741124260356,79.8318463387574
train,DCAM0078_JPG.rf.e4feaea6ef487e2048c070e94d1f29d9.jpg,416,416,1,1.1478936098327117,73.7010293392505
train,DCAM0078_JPG_jpg.rf.1fd783f43329a7a19a21af1a4ebff286.jpg,416,416,1,0.5703356139053255,87.6942608173077
train,DCAM0078_JPG_jpg.rf.75065b64c28c66dd50e9192489d0db50.jpg,416,416,1,0.9803762943786978,78.38476369884123
train,DCAM0078_JPG_jpg.rf.be376d1a96cf78fdc28f312ff16c11cf.jpg,416,416,1,1.0079969356478435,78.0343992696006
train,DCAM0079_JPG.rf.33cdbecdd601efa9231b56097bd1db53.jpg,416,416,1,1.0194139049196038,58.692854721400394
train,DCAM0079_JPG.rf.bad3285ecade106e62278206c3b7143b.jpg,416,416,1,0.9101446454878617,58.23492973372781
train,DCAM0079_JPG.rf.d3ef105a95bafa54882f4a9bd443e837.jpg,416,416,1,0.7373335798816568,59.195275902983234
train,DCAM0080_JPG.rf.0013f0bc7342f6773e20d6a3bf437aad.jpg,416,416,1,0.8168601576387354,77.90323556151381
train,DCAM0080_JPG.rf.06fd73e8ac60748d527d5797628eac5e.jpg,416,416,1,1.301197014939001,78.4053235176282
train,DCAM0080_JPG.rf.416ce5b1a68a74270eff90e411a2cddb.jpg,416,416,1,1.4217848272335438,76.64960667837771
train,DCAM0080_JPG.rf.501c88669cb1c77af56a878848dff3c0.jpg,416,416,1,0.7246209319526629,79.93616324580867
train,DCAM0080_JPG.rf.8413f35a7c137d698950116dbef91036.jpg,416,416,1,0.6032729289940829,85.23307676898422
train,DCAM0080_JPG.rf.a0bd240088c6a7fd8dcde4acecb14521.jpg,416,416,1,0.8465130787290692,83.46682576738165
train,DCAM0080_JPG_jpg.rf.460d437feeccbd84196aef65a44ed954.jpg,416,416,1,0.7780254675286732,83.9044567461785
train,DCAM0080_JPG_jpg.rf.5e237d306613345cda530a5fcee2e8c9.jpg,416,416,1,1.1881942415240134,79.3606038892998
train,DCAM0080_JPG_jpg.rf.a0e238b88497947ab951a5dbab2775ad.jpg,416,416,1,1.1226415255862379,74.86533838757397
train,DCAM0080_JPG_jpg.rf.b1998d4aec9a740d2ebb23a7a8189146.jpg,416,416,1,0.956145216962525,76.33470283222387
train,DCAM0080_JPG_jpg.rf.be582b4c86e16da49182e997e4423c64.jpg,416,416,1,0.6246532914201184,86.45840267504931
train,DCAM0080_JPG_jpg.rf.f075ec6ccca69190ab35eeb0dd0befb1.jpg,416,416,1,0.677815273668639,89.66735045303254
train,DCAM0081_JPG.rf.0c18e74ff424e1499faa84939d4cde6f.jpg,416,416,1,0.6148298816568046,51.39574280387081
train,DCAM0081_JPG.rf.56fab8016ba7aa8539f1af5f2d84f4b0.jpg,416,416,1,0.8107202292899409,72.69695936575444
train,DCAM0081_JPG.rf.d0966e6c96a40811268ae8b13477b236.jpg,416,416,1,1.3441106593595022,70.79413214990139
train,DCAM0081_JPG.rf.ddcd5b13d00578822659bd00b971af2f.jpg,416,416,1,0.9656118355370502,70.62757912660257
train,DCAM0081_JPG.rf.df7daa239414043a11cb7d67dc57c3b1.jpg,416,416,1,1.2651581561837968,48.24258814102564
train,DCAM0081_JPG.rf.eddd0ec9534cbd38253efe2fac234abe.jpg,416,416,1,1.0724560372886591,49.69702292899408
train,DCAM0081_JPG_jpg.rf.07b022216cc399cebd06090982579270.jpg,416,416,1,0.543176775147929,86.08835675542406
train,DCAM0081_JPG_jpg.rf.1c4cf4ca01b49b8fe8d90cb5c4eedb90.jpg,416,416,1,0.610207100591716,94.98456761587771
train,DCAM0081_JPG_jpg.rf.2f66991504010932e9ecc4147091ccfa.jpg,416,416,1,0.7707131980970111,76.2040514823718
train,DCAM0081_JPG_jpg.rf.401154b5cdf5e63016bab9ed6a3cb3ee.jpg,416,416,1,0.7406482851194398,76.88321314102564
train,DCAM0081_JPG_jpg.rf.4bb12acc6b806ecb797c3bfe6142d503.jpg,416,416,1,0.7134563449667614,87.82380077354536
train,DCAM0081_JPG_jpg.rf.5fbdf5a886e79b02a7ae72f81c87deaf.jpg,416,416,1,0.5703356139053255,87.59574935281066
train,DCAM0081_JPG_jpg.rf.74ecdf663d1527100736a0c4445eaa7c.jpg,416,416,1,0.8646190663529523,79.5880851670365
train,DCAM0081_JPG_jpg.rf.86ae84b4572296153927b29422d5a765.jpg,416,416,1,1.0703592985243635,82.48718526565582
train,DCAM0081_JPG_jpg.rf.e31c9de24fd6c8666e38548d8ddbc485.jpg,416,416,1,0.747335908393603,80.0010189379931
train,DCAM0082_JPG.rf.185a1df255e062b25b29a2645c10bec8.jpg,416,416,1,0.7525716359850979,63.971022867357
train,DCAM0082_JPG.rf.684da882d823dab077dcb6586e39f657.jpg,416,416,1,0.6240754437869823,66.13656080498028
train,DCAM0082_JPG.rf.b2003948d407cb409ea8c3a824441eb2.jpg,416,416,1,1.8592431651325882,63.776182276257394
train,DCAM0082_JPG.rf.ce7ca7d266789c3e63022c9c64a291d1.jpg,416,416,1,1.347089341046339,64.20535741802269
train,DCAM0082_JPG.rf.d6b356d6b140910ce2de3ea11f9ca48e.jpg,416,416,1,1.1222965291474902,62.824684880424066
train,DCAM0082_JPG.rf.edbc74021f8a7ebe1fc2765dab2c5cc9.jpg,416,416,1,1.0216346153846154,65.55936228735207
train,DCAM0082_JPG_jpg.rf.373232c4507abf9fb55574d9683c7a0f.jpg,416,416,1,0.6512342825443787,85.19046243219921
train,DCAM0082_JPG_jpg.rf.aed6b5bb0731e1647764d6ce79de1ba6.jpg,416,416,1,1.034702532599167,76.86894030448718
train,DCAM0082_JPG_jpg.rf.b345805a4f50ac925f09774882b3b757.jpg,416,416,1,1.0345707928507077,76.97031981940336
train,DCAM0083_JPG.rf.1348639e01aafa11401b5a29fe5d5cfe.jpg,416,416,1,0.6148298816568046,66.65544293947238
train,DCAM0083_JPG.rf.9d7b2d397859949b8ba899476af3630a.jpg,416,416,1,1.0610056178521288,62.81206276195759
train,DCAM0083_JPG.rf.bd5dcb4f217972ba6649f9fe35250dfb.jpg,416,416,1,1.2169821508652545,62.81540079511834
train,DCAM0083_JPG_jpg.rf.2cb273449862a899f60539fb2db33455.jpg,416,416,1,0.6246532914201184,90.06289486254931
train,DCAM0083_JPG_jpg.rf.85573d6c86f15c6048eb6c43438e51be.jpg,416,416,1,0.6962849010458515,84.37698201738165
train,DCAM0083_JPG_jpg.rf.90fbeca6ed4d5bf5731c6b39d5950cb6.jpg,416,416,1,1.0412861908588402,78.8372261002219
train,DCAM0084_JPG.rf.b8ed6cbd61fa224bb0985b145440f5d9.jpg,416,416,1,0.7280880177514792,77.3911893645217
train,DCAM0084_JPG.rf.d3474c85e4a4a16ae3d45c754293f964.jpg,416,416,1,1.2008524179998545,74.76057846400394
train,DCAM0084_JPG.rf.f9f1960ba23ef39623fc3910401e1c36.jpg,416,416,1,0.9149800174105737,76.14858966654339
train,DCAM0084_JPG_jpg.rf.03eeb54b7424f7e5856da8f4e6971234.jpg,416,416,1,0.78125,94.2214947762574
train,DCAM0084_JPG_jpg.rf.2492193f5d3cf6ee42fc3fbb06c35781.jpg,416,416,1,1.0044085731852828,85.44618504992603
train,DCAM0084_JPG_jpg.rf.43eb31d8c49f35ebb399cb75142ef607.jpg,416,416,1,1.118560034770415,86.26961407482742
train,DCAM0084_JPG_jpg.rf.9c7fecde09e8d8b358ca5838496a6b25.jpg,416,416,1,1.1819377924590706,85.8470918854783
train,DCAM0084_JPG_jpg.rf.be4c1b06ab13331845133775e0a36dc9.jpg,416,416,1,0.8353057199211025,89.58271888868343
train,DCAM0084_JPG_jpg.rf.db588c07c9f32a9f7e8439b3b9922100.jpg,416,416,1,0.7223095414201184,94.18380755362426
train,DCAM0085_JPG.rf.9690132c4ce04b60e4767104d3582fdf.jpg,416,416,1,1.1223573101577935,76.26478712093196
train,DCAM0085_JPG.rf.cf0cd3f1e62ba41b8563cada66ec0c15.jpg,416,416,1,0.9831639455036878,76.83272466715977
train,DCAM0085_JPG.rf.eeccaa08dc110469d6974690c58607fa.jpg,416,416,1,0.7165310650887574,79.17538831360947
train,DCAM0085_JPG_jpg.rf.0c82dd8bf0531fe48251f066e78b35a3.jpg,416,416,1,1.430320706863174,73.51901696560651
train,DCAM0085_JPG_jpg.rf.2cf0730ecc02777d42770e4b31e2ccdf.jpg,416,416,1,1.0222124630177516,80.47298754930966
train,DCAM0085_JPG_jpg.rf.a2a5c7ddac76c3222605fc4ae863c698.jpg,416,416,1,1.5905388475945814,70.55174240322978
train,DCAM0086_JPG.rf.0de558e0ea049a8ca2fab8897219843d.jpg,416,416,1,0.6587463017751478,49.617880917159766
train,DCAM0086_JPG.rf.3c3a12684807f9326d8296304ad5c3fc.jpg,416,416,1,0.7002229207758048,77.41495623767258
train,DCAM0086_JPG.rf.3d3de5ad37004c7975c5b68b7d96d8d6.jpg,416,416,1,0.8175373094577167,77.74364945451184
train,DCAM0086_JPG.rf.3ff4a488d640f25e3d502437023a6dba.jpg,416,416,1,1.2258778337838179,48.30265540249014
train,DCAM0086_JPG.rf.51384b9ccffc8ffc0a0f77269d839536.jpg,416,416,1,1.2798254985755004,47.734948995315584
train,DCAM0086_JPG.rf.71e09827a3ae3e5749b1dfae63a36c71.jpg,416,416,1,0.5720691568047337,83.02420603735207
train,DCAM0086_JPG_jpg.rf.114cc9333369af8590868a77ec2d78e9.jpg,416,416,1,0.7929353632478635,89.73071722448225
train,DCAM0086_JPG_jpg.rf.26ae7d3234a9a60c6eb72ed076061fc8.jpg,416,416,1,1.0156803275237203,83.5760042991864
train,DCAM0086_JPG_jpg.rf.cc65eea8c3204a1e787e522725eaa1d7.jpg,416,416,1,0.6934171597633136,87.29490261341223
train,DCAM0086_JPG_jpg.rf.d84bcd5fba76ce713212beaa51e9cf03.jpg,416,416,1,0.6645247781065089,92.92268591284517
train,DCAM0086_JPG_jpg.rf.f06b962faf66a4a7a68a692b3c5ead0d.jpg,416,416,1,1.3302323603805974,74.57532051282051
train,DCAM0086_JPG_jpg.rf.f27b38a8570e9468f9fe2f6e35e2afb3.jpg,416,416,1,0.9956919041342996,79.47978303747534
train,DCAM0087_JPG.rf.1f84a3b3e06d7d197aae4672986e0228.jpg,416,416,1,0.9324586955463035,66.85838880670612
train,DCAM0087_JPG.rf.6896227d81e463733cb1d4fa5f11b282.jpg,416,416,1,0.6148298816568046,68.60518560465977
train,DCAM0087_JPG.rf.e892576186d981cb15a4ee197afdfc13.jpg,416,416,1,1.3778724972301346,64.56039856077416
train,DCAM0087_JPG_jpg.rf.ac4670b8eed4cdddb7c1daee1d6fa688.jpg,416,416,1,0.6934171597633136,87.13998744144477
train,DCAM0087_JPG_jpg.rf.b7df554746b4dd6d87100dad1d18059e.jpg,416,416,1,1.0333465168200746,77.9714446961292
train,DCAM0087_JPG_jpg.rf.f6951309f5a10e3a1d39593723eb0b16.jpg,416,416,1,1.3283681240412017,72.68955328525641
train,DCAM0088_JPG.rf.15742ac474c5b28da1f52fbfc5ba638c.jpg,416,416,1,1.0966925998977288,73.8630289232002
train,DCAM0088_JPG.rf.90e3b281f04ae2c192f72f8c4f72e9c1.jpg,416,416,1,0.9834892523193809,75.22436860515286
train,DCAM0088_JPG.rf.c30f09157a04a78f224d018e360539e2.jpg,416,416,1,0.8240107248520709,75.98495477379191
train,DCAM0088_JPG_jpg.rf.65c52d331208ea04921394e4f28efa12.jpg,416,416,1,0.6661176400759738,77.98713133321006
train,DCAM0088_JPG_jpg.rf.a36d70e15348bf1db9c8e318ac8e8736.jpg,416,416,1,0.617737668018116,79.53643521942801
train,DCAM0088_JPG_jpg.rf.a97058aff6c4471dab7c00fe79c6c456.jpg,416,416,1,0.5339312130177515,82.15931066629685
train,DCAM0089_JPG.rf.0ea1fd031c1a95cf9ed88d7055824d2e.jpg,416,416,1,0.8447109867716178,70.20613943848619
train,DCAM0089_JPG.rf.4be0df94b5916a203683013ba1c10d41.jpg,416,416,1,0.7159532174556213,71.8876452323718
train,DCAM0089_JPG.rf.52e06e77239da33a1bbe92e83b9f86b9.jpg,416,416,1,0.9017504930966467,69.63663207285504
train,DCAM0089_JPG_jpg.rf.0bf7a002d7d18ad7f578d1b750b3d337.jpg,416,416,1,0.6512342825443787,94.38680157482742
train,DCAM0089_JPG_jpg.rf.153fc2aa867925157d08519e0bde31a4.jpg,416,416,1,0.543176775147929,88.70374714928501
train,DCAM0089_JPG_jpg.rf.241a38fb151cf9e1f7f74dabc235eb07.jpg,416,416,1,0.7733006238281337,88.19023129314596
train,DCAM0089_JPG_jpg.rf.31c3effdceec76bbfa7f7abfbbc4d381.jpg,416,416,1,0.7132026627218946,83.05384769477318
train,DCAM0089_JPG_jpg.rf.3d951f458b16524bb51b859f89452b89.jpg,416,416,1,1.0025309250736605,85.29845252403847
train,DCAM0089_JPG_jpg.rf.424e71a9ba80c52a6178815d2501748a.jpg,416,416,1,0.9459167589954633,80.74718973434418
train,DCAM0089_JPG_jpg.rf.51afa40ae9946e606b5027997d2b0387.jpg,416,416,1,1.0141909866803032,78.28089943910257
train,DCAM0089_JPG_jpg.rf.736c976e052b770e1884c8ae9ddc811f.jpg,416,416,1,0.5703356139053255,89.73257789386095
train,DCAM0089_JPG_jpg.rf.95482880bd49ad6bad34ba3926534f59.jpg,416,416,1,0.7508145987045558,83.48110053007889
train,DCAM0090_JPG.rf.13931aa767deeb9cdb9e7392d6e7bc2a.jpg,416,416,1,0.9168515779092705,61.38173385108481
train,DCAM0090_JPG.rf.2b63f723782b6498d858a4555b4eff48.jpg,416,416,1,0.7523576183431953,59.78874853611933
train,DCAM0090_JPG.rf.4db8b3d26bf65cc44d27cbdb02165b30.jpg,416,416,1,0.8607329181581305,59.04152990939349
train,DCAM0090_JPG.rf.54995450a21d3f53fe33af377382d96a.jpg,416,416,1,1.1083106506339258,58.19170865692801
train,DCAM0090_JPG.rf.595e67b059ddd62b57fbf88682740258.jpg,416,416,1,0.7038184171597633,62.09483827970907
train,DCAM0090_JPG.rf.f0340399ede66a48be0846b7452a2719.jpg,416,416,1,1.4751449422589924,57.69799756533531
train,DCAM0090_JPG_jpg.rf.5651e16b85af717a6a2ea1506ea770e0.jpg,416,416,1,1.0105304289332058,70.29260277983235
train,DCAM0090_JPG_jpg.rf.5ac460fbcd11ab3f89abefa573f4d8af.jpg,416,416,1,0.6246532914201184,77.76718904092702
train,DCAM0090_JPG_jpg.rf.7e10c2ccd3171b12a99de20d47e1a0c9.jpg,416,416,1,1.0605196234202654,68.74061190212032
train,DCAM0091_JPG.rf.0abf3c60508c72034dcbb1a85aacd657.jpg,416,416,1,0.7038184171597633,62.29168592825444
train,DCAM0091_JPG.rf.65d4dfa46882fa50417e2540feee1f3a.jpg,416,416,1,1.5309790061058743,57.78623682507396
train,DCAM0091_JPG.rf.767c81168596211abcf0e10ba7bafb7a.jpg,416,416,1,1.207630214040472,59.83951437684911
train,DCAM0091_JPG.rf.9ae8847ede0188d907f5c095c9eb5253.jpg,416,416,1,0.9773903519451961,68.85679202107988
train,DCAM0091_JPG.rf.b1859fcd6960cc762ab259812f526d66.jpg,416,416,1,0.6934171597633136,72.7198190181213
train,DCAM0091_JPG.rf.b7513b1dbb6ac68d8e5d6a1a8f99294d.jpg,416,416,1,1.2364141600920462,70.4728411612426
train,DCAM0091_JPG_jpg.rf.3d514e509cdab2b75a9318c0c2464034.jpg,416,416,1,1.0068614055993852,79.32549194095168
train,DCAM0091_JPG_jpg.rf.7582903b7d5969e2305f7cae587d4fde.jpg,416,416,1,0.5703356139053255,89.98386649408285
train,DCAM0091_JPG_jpg.rf.ee98f8a4975092c85206820ca379f1c4.jpg,416,416,1,1.102946195394113,78.81776611809664
train,DCAM0092_JPG.rf.2076abb974c07bd4b2e3d7c5a7e805d4.jpg,416,416,1,1.0191200507706908,77.90517712956114
train,DCAM0092_JPG.rf.29911bc362b0fe8c49377ece6341e41a.jpg,416,416,1,0.8505917159763313,78.67945443478797
train,DCAM0092_JPG.rf.2d237a256873e71d09303e37ee4f18b4.jpg,416,416,1,1.1052901483145428,77.06319919563609
train,DCAM0092_JPG_jpg.rf.6c01efabd4022192e064cd3f6eb11888.jpg,416,416,2,1.2317271737343851,82.8620427299063
train,DCAM0092_JPG_jpg.rf.7ac6b60b85a4fa59eb7efe0a5db90333.jpg,416,416,2,0.6934171597633136,91.69519885663215
train,DCAM0092_JPG_jpg.rf.ecb58bf53731f4348099034464e9053f.jpg,416,416,2,1.223276901161514,80.66809780263807
train,DCAM0093_JPG.rf.1ce33670485ee4e91f61bac8c90ddf69.jpg,416,416,1,0.6038507766272189,62.1459123058432
train,DCAM0093_JPG.rf.262727ecb444ea635c5bf7e993d5de07.jpg,416,416,1,1.1956058468478346,58.22224212586292
train,DCAM0093_JPG.rf.7144e17f9d1c6186d529fa6e797ff225.jpg,416,416,2,0.7159532174556213,72.81752149593196
train,DCAM0093_JPG.rf.7b21845c3bcbb37a25808e04ac8f705a.jpg,416,416,2,1.502900842677819,68.39058647682445
train,DCAM0093_JPG.rf.8faf25110269ef67e84c15d348a602d5.jpg,416,416,2,1.2626394063359863,67.56032921905819
train,DCAM0093_JPG.rf.9eaf9c6834701787dac90a15a28e67ca.jpg,416,416,1,0.750812886563421,61.581559341099606
train,DCAM0093_JPG_jpg.rf.8325097e35b32dfe390babd22d6c4e21.jpg,416,416,1,0.6407360989358858,77.3995315581854
train,DCAM0093_JPG_jpg.rf.a4891b4da6e49db5fdda0058e61f2743.jpg,416,416,1,0.8203484549638382,71.5915272127712
train,DCAM0093_JPG_jpg.rf.b15a98859ddbd97d9a603cb11bef00f7.jpg,416,416,1,0.5703356139053255,79.69225375986193
train,DCAM0094_JPG.rf.067b61f4fe96517ea28b28babc607c6c.jpg,416,416,1,1.2895235732664523,78.8545172275641
